Timestamp,Latitude,Longitude,Precision,UserID,GeoNameID,ADM2,ADM1,Name,Project Definition,Division,Sector Name,Sub Sector Name,Project Name,Status of,Board Approval,Start Date,Finish Date,Appraisal,Project Cost,Geoname,Source,Source URL,Notes,AfDB Funding,AfDF Funding,Total Bank Group Funding,ADM 2 Name,ADM 1 Name
4/14/11 13:50,1,38,6,josh.powell,192950,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Republic of Kenya,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:49,13.5,-15.5,6,josh.powell,2413451,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Gambia,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:50,6.5,-9.5,6,josh.powell,2275384,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Republic of Liberia,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:49,20,-12,6,josh.powell,2378080,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Islamic Republic of Mauritania,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:50,-20.3,57.5833333,6,josh.powell,934292,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Republic of Mauritius,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:50,16,8,6,josh.powell,2440476,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Republic of Niger,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:49,10,8,6,josh.powell,2328926,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Federal Republic of Nigeria,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:50,14,-14,6,josh.powell,2245662,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Republic of Senegal,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:50,8.5,-11.5,6,josh.powell,2403846,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Republic of Sierra Leone,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:50,15,30,6,josh.powell,366755,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Republic of the Sudan,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:51,-6,35,6,josh.powell,149590,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,United Republic of Tanzania,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:50,2,33,6,josh.powell,226074,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Republic of Uganda,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:50,-15,30,6,josh.powell,895949,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Republic of Zambia,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/14/11 13:50,-19,29,6,josh.powell,878675,,,Multinational,P-Z1-HAB-004,,Finance,Commercial Banking,,APVD,6/8/10 0:00,3/1/10 0:00,5/3/10 0:00,5/18/10 0:00,50000000,Republic of Zimbabwe,Multinational - Afreximbank LOC - PAR.doc,Folder.,"SEE PAGE 10.  Long list of potential recipient countries of financial aid.  This is for Commercial banking, investment, and finances."," $33,088,000.00 ", $-   ," $33,088,000.00 ",,
4/12/11 13:55,1,38,6,josh.powell,192950,,,Multinational,P-Z1-CZ0-003,,Environment,More than one Environment Sub-Sector,INSTITUTIONAL SUPPORT TO AFRICAN CLIMATE INSTITUTIONS PROJECT,OnGo,11/17/09 0:00,12/1/09 0:00,12/31/14 0:00,8/15/09 0:00,24230000,Republic of Kenya,MULTINATIONAL - Support to African climate institutions project- AR.doc,Folder.,"Pages 10, 11, 12, 23. Kenya is specifically mentioned in a broad and vague list of countries and organized.", $-   ," $20,000,000.00 "," $20,000,000.00 ",,
4/12/11 13:56,16,8,6,josh.powell,2440476,,,Multinational,P-Z1-CZ0-003,,Environment,More than one Environment Sub-Sector,INSTITUTIONAL SUPPORT TO AFRICAN CLIMATE INSTITUTIONS PROJECT,OnGo,11/17/09 0:00,12/1/09 0:00,12/31/14 0:00,8/15/09 0:00,24230000,Republic of Niger,MULTINATIONAL - Support to African climate institutions project- AR.doc,Folder.,"Pages 10,11, 12, and 23. Niger is specifically mentioned in a broad and vague list of countries and organized. ACMAD, some kind of climate organization, is also mentioned is supposedly in Niger.", $-   ," $20,000,000.00 "," $20,000,000.00 ",,
4/12/11 13:56,-22,24,6,josh.powell,933860,,,Multinational,P-Z1-CZ0-003,,Environment,More than one Environment Sub-Sector,INSTITUTIONAL SUPPORT TO AFRICAN CLIMATE INSTITUTIONS PROJECT,OnGo,11/17/09 0:00,12/1/09 0:00,12/31/14 0:00,8/15/09 0:00,24230000,Republic of Botswana,MULTINATIONAL - Support to African climate institutions project- AR.doc,Folder.,"Pages 10,11, 12, and 23. Botswana is specifically mentioned in a broad and vague list of countries and organized.", $-   ," $20,000,000.00 "," $20,000,000.00 ",,
4/14/11 13:33,-2.25534,29.794531,1,josh.powell,384203,25193,2583,Multinational,P-Z1-FA0-021,,Power,Electricity,INTERCONNEXION DES RESEAUX ELECTRIQUES DE 5 PAYS DES LACS EQUATORIAUX DU NIL,OnGo,3/26/10 0:00,2/14/08 0:00,3/26/17 0:00,6/20/08 0:00,160200000,Kigoma,MULTINATIONAL-NBI-Supplementary loan- Interconnection Project of Electric grids of Nile Equatorial Lakes Countries - AR.doc,Folder.,"PAGE 9 and 10. ""A corrigendum to the appraisal report added the following lines: a) 103 km 110 kV line from Rwegura (Burundi) to Kigoma (Rwanda) and the 62 km 220 kV line from Goma substation in DRC to Mukungwa (Rwanda) and further extending the line from Mukungwa to Birembo substation in Rwanda.""", $-   ," $99,770,000.00 "," $99,770,000.00 ",Kigoma,Gitarama
4/14/11 22:26,1,38,6,josh.powell,192950,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Republic of Kenya,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates.," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:26,10,8,6,josh.powell,2328926,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Federal Republic of Nigeria,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates.," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:27,-19,29,6,josh.powell,878675,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Republic of Zimbabwe,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates.," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:27,-15,30,6,josh.powell,895949,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Republic of Zambia,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates.," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:27,2,33,6,josh.powell,226074,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Republic of Uganda,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates.," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:27,-6,35,6,josh.powell,149590,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,United Republic of Tanzania,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates.," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:26,-26.5,31.5,6,josh.powell,934841,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Kingdom of Swaziland,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates.," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:27,-22,17,6,josh.powell,3355338,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Republic of Namibia,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates.," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:27,-18.25,35,6,josh.powell,1036973,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Republic of Mozambique,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates.," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:26,-20,47,6,josh.powell,1062947,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Republic of Madagascar,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates.," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:27,-20.3,57.5833333,6,josh.powell,934292,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Republic of Mauritius,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates (see website).," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:26,-13.5,34,6,josh.powell,927384,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Republic of Malawi,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates (see website).," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:26,-29.5,28.25,6,josh.powell,932692,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Kingdom of Lesotho,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates (see website).," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:26,-22,24,6,josh.powell,933860,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Republic of Botswana,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates (see website).," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:26,-12.5,18.5,6,josh.powell,3351879,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Republic of Angola,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates (see website).," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/14/11 22:26,16,-24,6,josh.powell,3374766,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,Republic of Cape Verde,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates (see website).," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/12/11 15:17,2,33,8,josh.powell,226074,,,Multinational,P-Z1-IB0-014,,Social,Health,INVESTMENT FUND FOR HEALTH IN AFRICA,APVD,7/22/10 0:00,3/15/08 0:00,8/15/16 0:00,5/12/09 0:00,14500000,Republic of Uganda,Multinational - Investment Fund for Health in Africa - IFHA - Equity Participation - AR.pdf,Folder.,"Page 9.  ""The geographic coverage will initially focus on a number of anchor countries. These countries have been selected according to the following criteria: (i) depth and strength of the Fund Manager’s business network,6 (ii) the healthcare market size, and (iii) conduciveness of the regulatory environment...the initial countries selected include: Uganda, Tanzania, Nigeria, Ghana and Zambia. The Fund Managers are currently actively recruiting an Investment Officer for...the markets of Cameroon, Sénégal, Côte d’Ivoire, Rwanda, and Algeria. Other countries would be considered on a case-by-case basis""  A fund to improve health care access and development."," $9,197,249.66 ", $-   ," $9,197,249.66 ",,
4/12/11 15:28,-6,35,8,josh.powell,149590,,,Multinational,P-Z1-IB0-014,,Social,Health,INVESTMENT FUND FOR HEALTH IN AFRICA,APVD,7/22/10 0:00,3/15/08 0:00,8/15/16 0:00,5/12/09 0:00,14500000,United Republic of Tanzania,Multinational - Investment Fund for Health in Africa - IFHA - Equity Participation - AR.pdf,Folder.,"Page 9.  ""The geographic coverage will initially focus on a number of anchor countries. These countries have been selected according to the following criteria: (i) depth and strength of the Fund Manager’s business network,6 (ii) the healthcare market size, and (iii) conduciveness of the regulatory environment...the initial countries selected include: Uganda, Tanzania, Nigeria, Ghana and Zambia. The Fund Managers are currently actively recruiting an Investment Officer for...the markets of Cameroon, Sénégal, Côte d’Ivoire, Rwanda, and Algeria. Other countries would be considered on a case-by-case basis""  A fund to improve health care access and development."," $9,197,249.66 ", $-   ," $9,197,249.66 ",,
4/12/11 15:17,10,8,8,josh.powell,2328926,,,Multinational,P-Z1-IB0-014,,Social,Health,INVESTMENT FUND FOR HEALTH IN AFRICA,APVD,7/22/10 0:00,3/15/08 0:00,8/15/16 0:00,5/12/09 0:00,14500000,Federal Republic of Nigeria,Multinational - Investment Fund for Health in Africa - IFHA - Equity Participation - AR.pdf,Folder.,"Page 9.  ""The geographic coverage will initially focus on a number of anchor countries. These countries have been selected according to the following criteria: (i) depth and strength of the Fund Manager’s business network,6 (ii) the healthcare market size, and (iii) conduciveness of the regulatory environment...the initial countries selected include: Uganda, Tanzania, Nigeria, Ghana and Zambia. The Fund Managers are currently actively recruiting an Investment Officer for...the markets of Cameroon, Sénégal, Côte d’Ivoire, Rwanda, and Algeria. Other countries would be considered on a case-by-case basis""  A fund to improve health care access and development."," $9,197,249.66 ", $-   ," $9,197,249.66 ",,
4/12/11 15:27,8,-2,8,josh.powell,2300660,,,Multinational,P-Z1-IB0-014,,Social,Health,INVESTMENT FUND FOR HEALTH IN AFRICA,APVD,7/22/10 0:00,3/15/08 0:00,8/15/16 0:00,5/12/09 0:00,14500000,Republic of Ghana,Multinational - Investment Fund for Health in Africa - IFHA - Equity Participation - AR.pdf,Folder.,"Page 9.  ""The geographic coverage will initially focus on a number of anchor countries. These countries have been selected according to the following criteria: (i) depth and strength of the Fund Manager’s business network,6 (ii) the healthcare market size, and (iii) conduciveness of the regulatory environment...the initial countries selected include: Uganda, Tanzania, Nigeria, Ghana and Zambia. The Fund Managers are currently actively recruiting an Investment Officer for...the markets of Cameroon, Sénégal, Côte d’Ivoire, Rwanda, and Algeria. Other countries would be considered on a case-by-case basis""  A fund to improve health care access and development."," $9,197,249.66 ", $-   ," $9,197,249.66 ",,
4/12/11 15:28,-15,30,8,josh.powell,895949,,,Multinational,P-Z1-IB0-014,,Social,Health,INVESTMENT FUND FOR HEALTH IN AFRICA,APVD,7/22/10 0:00,3/15/08 0:00,8/15/16 0:00,5/12/09 0:00,14500000,Republic of Zambia,Multinational - Investment Fund for Health in Africa - IFHA - Equity Participation - AR.pdf,Folder.,"Page 9.  ""The geographic coverage will initially focus on a number of anchor countries. These countries have been selected according to the following criteria: (i) depth and strength of the Fund Manager’s business network,6 (ii) the healthcare market size, and (iii) conduciveness of the regulatory environment...the initial countries selected include: Uganda, Tanzania, Nigeria, Ghana and Zambia. The Fund Managers are currently actively recruiting an Investment Officer for...the markets of Cameroon, Sénégal, Côte d’Ivoire, Rwanda, and Algeria. Other countries would be considered on a case-by-case basis""  A fund to improve health care access and development."," $9,197,249.66 ", $-   ," $9,197,249.66 ",,
4/14/11 22:27,-30,26,6,josh.powell,953987,,,Multinational,P-Z1-K00-024,,Multi-Sector,Multi-Sector,HELIOS INVESTORS II LP,APVD,4/28/10 0:00,3/27/09 0:00,3/27/19 0:00,10/30/09 0:00,600000000,South Africa,Helios Investment Partners Website (as per Josh and KHOLOOD),http://www.heliosinvestment.com/representative-investments,One of about 16 African countries in which the Helios funds and projects operates.," $18,862,800.00 ", $-   ," $18,862,800.00 ",,
4/12/11 13:35,28,-15.5,6,josh.powell,2520308,,,Multinational,P-Z1-GB0-010,,Communications,Telecommunications,MAIN ONE SUBMARINE CABLE SYSTEM PROJECT MAIN FACILITY,OnGo,5/27/09 0:00,2/4/08 0:00,2/4/19 0:00,10/3/08 0:00,240000000,Canary Islands,Multinational -  Main One Cable system - AR.pdf,Folder.,"PAGE 7 and 8. ""Project Description 2.1 The project will involve laying 7,000 kilometers of submarine fiber optic cable between Seixal (a suburb of Lisbon) in Portugal, Accra in Ghana, and Lagos in Nigeria. The system will be based on a trunk-and-branch topology and include branching units to the Canary Islands, Morocco, Senegal, and Côte d’Ivoire"""," $37,734,600.00 ", $-   ," $37,734,600.00 ",,
4/12/11 15:17,6,12,8,josh.powell,2233387,,,Multinational,P-Z1-IB0-014,,Social,Health,INVESTMENT FUND FOR HEALTH IN AFRICA,APVD,7/22/10 0:00,3/15/08 0:00,8/15/16 0:00,5/12/09 0:00,14500000,Republic of Cameroon,Multinational - Investment Fund for Health in Africa - IFHA - Equity Participation - AR.pdf,Folder.,"Page 9.  ""The geographic coverage will initially focus on a number of anchor countries. These countries have been selected according to the following criteria: (i) depth and strength of the Fund Manager’s business network,6 (ii) the healthcare market size, and (iii) conduciveness of the regulatory environment...the initial countries selected include: Uganda, Tanzania, Nigeria, Ghana and Zambia. The Fund Managers are currently actively recruiting an Investment Officer for...the markets of Cameroon, Sénégal, Côte d’Ivoire, Rwanda, and Algeria. Other countries would be considered on a case-by-case basis""  A fund to improve health care access and development."," $9,197,249.66 ", $-   ," $9,197,249.66 ",,
4/12/11 15:28,14,-14,8,josh.powell,2245662,,,Multinational,P-Z1-IB0-014,,Social,Health,INVESTMENT FUND FOR HEALTH IN AFRICA,APVD,7/22/10 0:00,3/15/08 0:00,8/15/16 0:00,5/12/09 0:00,14500000,Republic of Senegal,Multinational - Investment Fund for Health in Africa - IFHA - Equity Participation - AR.pdf,Folder.,"Page 9.  ""The geographic coverage will initially focus on a number of anchor countries. These countries have been selected according to the following criteria: (i) depth and strength of the Fund Manager’s business network,6 (ii) the healthcare market size, and (iii) conduciveness of the regulatory environment...the initial countries selected include: Uganda, Tanzania, Nigeria, Ghana and Zambia. The Fund Managers are currently actively recruiting an Investment Officer for...the markets of Cameroon, Sénégal, Côte d’Ivoire, Rwanda, and Algeria. Other countries would be considered on a case-by-case basis""  A fund to improve health care access and development."," $9,197,249.66 ", $-   ," $9,197,249.66 ",,
4/12/11 15:27,8,-5,8,josh.powell,2287781,,,Multinational,P-Z1-IB0-014,,Social,Health,INVESTMENT FUND FOR HEALTH IN AFRICA,APVD,7/22/10 0:00,3/15/08 0:00,8/15/16 0:00,5/12/09 0:00,14500000,Republic of Côte d’Ivoire,Multinational - Investment Fund for Health in Africa - IFHA - Equity Participation - AR.pdf,Folder.,"Page 9.  ""The geographic coverage will initially focus on a number of anchor countries. These countries have been selected according to the following criteria: (i) depth and strength of the Fund Manager’s business network,6 (ii) the healthcare market size, and (iii) conduciveness of the regulatory environment...the initial countries selected include: Uganda, Tanzania, Nigeria, Ghana and Zambia. The Fund Managers are currently actively recruiting an Investment Officer for...the markets of Cameroon, Sénégal, Côte d’Ivoire, Rwanda, and Algeria. Other countries would be considered on a case-by-case basis""  A fund to improve health care access and development."," $9,197,249.66 ", $-   ," $9,197,249.66 ",,
4/12/11 15:28,-2,30,8,josh.powell,49518,,,Multinational,P-Z1-IB0-014,,Social,Health,INVESTMENT FUND FOR HEALTH IN AFRICA,APVD,7/22/10 0:00,3/15/08 0:00,8/15/16 0:00,5/12/09 0:00,14500000,République du Rwanda,Multinational - Investment Fund for Health in Africa - IFHA - Equity Participation - AR.pdf,Folder.,"Page 9.  ""The geographic coverage will initially focus on a number of anchor countries. These countries have been selected according to the following criteria: (i) depth and strength of the Fund Manager’s business network,6 (ii) the healthcare market size, and (iii) conduciveness of the regulatory environment...the initial countries selected include: Uganda, Tanzania, Nigeria, Ghana and Zambia. The Fund Managers are currently actively recruiting an Investment Officer for...the markets of Cameroon, Sénégal, Côte d’Ivoire, Rwanda, and Algeria. Other countries would be considered on a case-by-case basis""  A fund to improve health care access and development."," $9,197,249.66 ", $-   ," $9,197,249.66 ",,
4/12/11 15:17,28,3,8,josh.powell,2589581,,,Multinational,P-Z1-IB0-014,,Social,Health,INVESTMENT FUND FOR HEALTH IN AFRICA,APVD,7/22/10 0:00,3/15/08 0:00,8/15/16 0:00,5/12/09 0:00,14500000,People’s Democratic Republic of Algeria,Multinational - Investment Fund for Health in Africa - IFHA - Equity Participation - AR.pdf,Folder.,"Page 9.  ""The geographic coverage will initially focus on a number of anchor countries. These countries have been selected according to the following criteria: (i) depth and strength of the Fund Manager’s business network,6 (ii) the healthcare market size, and (iii) conduciveness of the regulatory environment...the initial countries selected include: Uganda, Tanzania, Nigeria, Ghana and Zambia. The Fund Managers are currently actively recruiting an Investment Officer for...the markets of Cameroon, Sénégal, Côte d’Ivoire, Rwanda, and Algeria. Other countries would be considered on a case-by-case basis""  A fund to improve health care access and development."," $9,197,249.66 ", $-   ," $9,197,249.66 ",,
4/14/11 0:56,-1.28564,34.42858,1,josh.powell,7733017,48434,48366,Multinational,P-Z1-EA0-004,,Water Sup/Sanit,Water Supply,LAKE VICTORIA WATER AND SANITATION PROGRAM,APVD,12/17/10 0:00,1/1/11 0:00,12/31/14 0:00,7/15/10 0:00,84390000,Isebania,Multinational - (Lake Victoria Basin - East African Community)  - Lake Victoria Water Supply and Sanitation Programme Phase II (2) - AR.pdf,Folder,Pages 17 and 28.  15 cities surrounding the Lake Victoria to receive help on improving water and sanitation., $-   ," $75,430,000.00 "," $75,430,000.00 ",Tarime,Mara
4/14/11 0:08,-4.054997,39.660504,1,josh.powell,186301,51344,51326,Multinational,P-Z1-DB0-027,,Transport,Road Transport / Highways,MOMBASA-NAIROBI-ADDIS ABABA CORRIDOR II-KENYA,APVD,7/1/09 0:00,11/15/08 0:00,12/31/14 0:00,3/15/09 0:00,227180000,Mombasa,MULTINATIONAL -  (ETHIOPIA-KENYA)- Nairobi-Addis Ababa Road Corridor Phase II - AR.pdf,Folder.,"PAGE 35.  Multi-national road project.  Nairobi, Addis Ababa, Mumbasa.", $-   ," $125,000,000.00 "," $125,000,000.00 ",Mombasa,Coast
